Score (Indekseret score)
"56,47842669"
"51,82277883"
"48,92583072"
"51,06152824"
"54,55130535"
"53,03442319"
"49,66957017"
"54,98229825"
"48,36101103"
"56,97771797"
"49,71265742"
"50,56955454"
"50,45751117"
"52,7693257"
"53,17110051"
"49,15763131"
"55,65962418"
"54,33582658"
"55,31038627"
"52,15660527"
"52,769482"
"53,81940001"
"50,77422966"
"52,31735849"
"51,53660323"
"46,90773744"
"50,99899013"
"53,49308686"
"50,61429606"
"64,484272"
"59,97643325"
"64,03333074"
"63,98961479"
"59,31621073"
"63,99093433"
"58,15892189"
"63,62068091"
"63,37588843"
"59,35064014"
"58,59654805"
"61,04624201"
"62,97733393"
"64,04726255"
"65,62603675"
"62,63989956"
"66,95733259"
"59,74242059"
"58,8303808"
"58,9021368"
"58,46616272"
"65,58258705"
"62,80064742"
"65,85248569"
"60,68795087"
"65,77227952"
"62,90298571"
"62,75715951"
"65,32431755"
"62,49342986"
"60,0390084"
"59,45358948"
"56,29453062"
"65,18243047"
"60,97158335"
"67,62098818"
"59,32948409"
"60,88579269"
"61,20242318"
"58,77426119"
"61,22053453"
"58,48517625"
"58,84540637"
"59,13734154"
"59,87062252"
"67,02328689"
"62,13109653"
"66,35293388"
"59,5188149"
"61,22734142"
"66,19713522"
"65,03258011"
"66,46816934"
"59,17736804"
"63,43390534"
"59,52192177"
"64,46389681"
"60,47728262"
"62,72547929"
"56,38284954"
"65,17630658"
"62,23097683"
"60,88991061"
"66,28450323"
"64,00456832"
"64,51700627"
"60,41008534"
"63,57428517"
"65,00383394"
"58,46341766"
"59,82224957"
"61,70507794"
"58,33185996"
"62,8160859"
"61,81710007"
"59,40660082"
"64,30936565"
"60,14812216"
"61,13011919"
"62,48351569"
"57,55918087"
"61,88186627"
"58,02939639"
"59,89554079"
"63,89307722"
"59,43804241"
"60,49723571"
"59,93835973"
"62,79572942"
"61,88095362"
"65,35218832"
"62,15155678"
"64,45921775"
"60,85674647"
"60,29405579"
"60,66924454"
"56,46363128"
"64,06650756"
"62,76142285"
"61,04002767"
"57,68989255"
"62,71761738"
"61,77416873"
"61,88948716"
"62,63368783"
